,dut_speed,dut_decel,dut_dist,foe_speed,foe_dist
15572,34.0,7.9,17.0,12.0,19.0
15573,12.0,7.800000000000001,78.0,24.0,13.0
15574,35.0,8.4,55.0,28.0,16.0
15575,29.0,7.7,90.0,34.0,47.0
15576,33.0,8.9,14.0,28.0,64.0
15577,48.0,7.0,13.0,44.0,46.0
15578,9.0,6.0,88.0,45.0,87.0
15579,17.0,10.0,46.0,31.0,64.0
15580,47.0,4.8,55.0,21.0,71.0
15581,16.0,3.3,32.0,27.0,34.0
15582,6.0,5.0,42.0,25.0,9.0
15583,29.0,3.2,80.0,10.0,39.0
15584,48.0,4.3,56.0,21.0,98.0
15585,40.0,7.7,2.0,12.0,61.0
15586,11.0,5.5,52.0,44.0,4.0
15587,23.0,8.100000000000001,25.0,16.0,12.0
15588,33.0,6.9,1.0,20.0,94.0
15589,29.0,4.5,15.0,37.0,82.0
15590,26.0,7.0,12.0,11.0,12.0
15591,17.0,6.300000000000001,41.0,48.0,98.0
15592,8.0,5.6,81.0,23.0,77.0
15593,40.0,7.0,21.0,32.0,58.0
15594,28.0,6.800000000000001,25.0,29.0,27.0
15595,16.0,7.6000000000000005,46.0,17.0,11.0
15596,12.0,9.7,92.0,48.0,85.0
15597,42.0,5.7,30.0,34.0,84.0
15598,39.0,7.9,68.0,20.0,58.0
15599,37.0,5.7,69.0,24.0,0.0
15600,8.0,8.8,2.0,22.0,76.0
15601,48.0,9.0,27.0,18.0,49.0
15602,27.0,6.2,89.0,20.0,40.0
15603,26.0,7.3,65.0,35.0,93.0
15604,43.0,9.9,1.0,19.0,1.0
15605,18.0,8.0,25.0,26.0,66.0
15606,16.0,3.8,17.0,36.0,36.0
15607,46.0,6.0,9.0,39.0,54.0
15608,11.0,9.2,12.0,27.0,39.0
15609,14.0,3.0,70.0,19.0,31.0
15610,35.0,4.7,20.0,15.0,11.0
15611,31.0,8.9,8.0,14.0,73.0
15612,22.0,5.1,84.0,21.0,61.0
15613,49.0,6.2,10.0,45.0,6.0
15614,21.0,4.3,73.0,40.0,92.0
15615,49.0,7.6000000000000005,73.0,45.0,17.0
15616,43.0,3.4,98.0,24.0,66.0
15617,36.0,9.3,8.0,16.0,55.0
15618,16.0,8.600000000000001,89.0,11.0,5.0
15619,44.0,5.300000000000001,4.0,40.0,57.0
15620,35.0,6.2,76.0,35.0,37.0
15621,40.0,6.800000000000001,74.0,29.0,94.0
15622,30.0,4.2,89.0,32.0,54.0
15623,49.0,5.300000000000001,50.0,12.0,55.0
15624,36.0,5.5,85.0,38.0,49.0
15625,28.0,6.6,79.0,19.0,55.0
15626,7.0,9.7,75.0,49.0,3.0
15627,11.0,3.2,61.0,41.0,82.0
15628,22.0,6.6,28.0,42.0,92.0
15629,22.0,6.9,17.0,47.0,26.0
15630,12.0,9.7,50.0,33.0,88.0
15631,39.0,7.2,17.0,35.0,56.0
15632,48.0,5.2,66.0,40.0,17.0
15633,37.0,7.6000000000000005,83.0,35.0,45.0
15634,46.0,8.3,69.0,24.0,73.0
15635,21.0,8.7,68.0,47.0,9.0
15636,30.0,7.7,8.0,38.0,91.0
15637,50.0,6.0,8.0,45.0,4.0
15638,16.0,5.1,76.0,34.0,32.0
15639,34.0,8.100000000000001,35.0,31.0,2.0
15640,21.0,7.7,94.0,34.0,58.0
15641,26.0,4.2,86.0,48.0,74.0
15642,29.0,9.9,52.0,42.0,26.0
15643,25.0,4.6,23.0,24.0,97.0
15644,31.0,5.0,77.0,24.0,86.0
15645,28.0,8.100000000000001,16.0,40.0,46.0
15646,14.0,6.300000000000001,97.0,14.0,61.0
15647,49.0,9.4,96.0,25.0,67.0
15648,17.0,3.0,39.0,17.0,69.0
15649,13.0,3.6,24.0,41.0,40.0
15650,26.0,6.0,72.0,18.0,96.0
15651,41.0,3.5,61.0,15.0,67.0
15652,14.0,6.9,61.0,11.0,71.0
15653,35.0,6.7,7.0,41.0,90.0
15654,18.0,9.3,7.0,17.0,42.0
15655,45.0,4.4,37.0,22.0,50.0
15656,47.0,4.4,91.0,26.0,42.0
15657,25.0,6.0,27.0,38.0,42.0
15658,22.0,5.5,31.0,48.0,73.0
15659,47.0,7.0,46.0,35.0,69.0
15660,46.0,4.8,74.0,31.0,65.0
15661,25.0,4.3,80.0,11.0,23.0
15662,36.0,4.1,68.0,35.0,92.0
15663,49.0,4.6,20.0,36.0,32.0
15664,47.0,4.6,81.0,44.0,62.0
15665,39.0,7.3,97.0,24.0,84.0
15666,9.0,6.7,28.0,13.0,73.0
15667,14.0,7.2,34.0,28.0,46.0
15668,44.0,4.8,10.0,41.0,12.0
15669,6.0,8.7,36.0,45.0,17.0
15670,5.0,9.600000000000001,40.0,35.0,43.0
15671,26.0,9.5,85.0,42.0,1.0
15672,10.0,9.3,49.0,36.0,60.0
15673,31.0,9.7,78.0,43.0,66.0
15674,17.0,3.5,47.0,37.0,0.0
15675,31.0,9.7,72.0,28.0,14.0
15676,11.0,4.8,99.0,19.0,1.0
15677,12.0,9.8,88.0,15.0,2.0
15678,20.0,6.2,36.0,42.0,88.0
15679,15.0,7.4,90.0,14.0,74.0
15680,13.0,5.6,81.0,25.0,38.0
15681,49.0,9.2,35.0,35.0,11.0
15682,32.0,9.5,33.0,20.0,49.0
15683,16.0,5.0,68.0,48.0,1.0
15684,8.0,6.300000000000001,58.0,10.0,19.0
15685,45.0,4.5,58.0,27.0,55.0
15686,13.0,8.0,84.0,13.0,28.0
15687,38.0,8.600000000000001,40.0,19.0,95.0
15688,19.0,8.5,23.0,19.0,98.0
15689,40.0,3.4,18.0,26.0,90.0
15690,16.0,4.7,61.0,47.0,30.0
15691,29.0,9.2,8.0,22.0,56.0
15692,7.0,3.5,89.0,16.0,87.0
15693,36.0,8.9,79.0,29.0,85.0
15694,44.0,7.2,7.0,44.0,30.0
15695,34.0,7.9,18.0,39.0,8.0
15696,29.0,7.0,1.0,31.0,21.0
15697,49.0,9.100000000000001,49.0,49.0,91.0
15698,38.0,4.9,95.0,34.0,89.0
15699,10.0,8.7,40.0,14.0,91.0
15700,15.0,9.9,26.0,36.0,93.0
15701,13.0,8.2,5.0,30.0,39.0
15702,37.0,7.3,96.0,46.0,81.0
15703,46.0,4.3,6.0,50.0,23.0
15704,46.0,5.6,21.0,27.0,49.0
15705,20.0,4.0,35.0,33.0,2.0
15706,39.0,3.1,89.0,16.0,36.0
15707,6.0,7.9,76.0,36.0,66.0
15708,11.0,6.9,72.0,16.0,65.0
15709,28.0,3.2,16.0,39.0,71.0
15710,23.0,3.7,74.0,19.0,70.0
15711,29.0,9.2,48.0,28.0,74.0
15712,9.0,4.2,41.0,26.0,16.0
15713,40.0,7.6000000000000005,7.0,12.0,32.0
15714,7.0,7.1000000000000005,77.0,29.0,62.0
15715,35.0,8.0,28.0,14.0,65.0
15716,17.0,8.5,96.0,16.0,39.0
15717,9.0,8.600000000000001,47.0,44.0,17.0
15718,45.0,4.0,16.0,25.0,27.0
15719,11.0,4.7,10.0,34.0,9.0
15720,26.0,7.7,42.0,16.0,8.0
15721,43.0,8.2,63.0,47.0,69.0
15722,31.0,4.9,56.0,12.0,17.0
15723,41.0,6.0,50.0,26.0,1.0
15724,10.0,6.0,85.0,37.0,91.0
15725,40.0,5.800000000000001,70.0,34.0,2.0
15726,39.0,8.2,13.0,30.0,9.0
15727,40.0,5.9,36.0,36.0,89.0
15728,7.0,9.5,98.0,25.0,74.0
15729,38.0,7.7,9.0,42.0,12.0
15730,20.0,6.7,52.0,42.0,80.0
15731,10.0,4.7,45.0,40.0,77.0
15732,35.0,5.1,7.0,11.0,77.0
15733,48.0,7.1000000000000005,22.0,11.0,58.0
15734,21.0,5.9,48.0,26.0,13.0
15735,30.0,9.3,82.0,29.0,58.0
15736,41.0,8.0,93.0,15.0,98.0
15737,19.0,5.300000000000001,21.0,26.0,7.0
15738,23.0,7.5,1.0,36.0,26.0
15739,23.0,4.0,53.0,22.0,52.0
15740,11.0,3.6,45.0,38.0,26.0
15741,31.0,7.800000000000001,14.0,39.0,80.0
15742,30.0,3.9,99.0,16.0,27.0
15743,28.0,7.0,88.0,19.0,56.0
15744,16.0,6.300000000000001,92.0,25.0,4.0
15745,15.0,6.1,56.0,40.0,95.0
15746,16.0,6.0,97.0,27.0,23.0
15747,33.0,8.600000000000001,0.0,39.0,51.0
15748,15.0,4.6,86.0,41.0,89.0
15749,34.0,6.800000000000001,27.0,20.0,19.0
15750,44.0,10.0,13.0,18.0,12.0
15751,35.0,6.5,62.0,20.0,3.0
15752,40.0,7.9,66.0,33.0,97.0
15753,21.0,6.7,87.0,15.0,90.0
15754,13.0,7.7,83.0,36.0,69.0
15755,8.0,8.600000000000001,23.0,46.0,82.0
15756,29.0,6.2,52.0,17.0,19.0
15757,25.0,4.1,79.0,12.0,83.0
15758,33.0,8.3,57.0,34.0,26.0
15759,32.0,4.0,22.0,48.0,46.0
15760,32.0,8.4,48.0,29.0,95.0
15761,8.0,7.4,45.0,24.0,88.0
15762,40.0,3.0,88.0,50.0,96.0
15763,29.0,3.3,49.0,33.0,47.0
15764,7.0,3.1,59.0,43.0,73.0
15765,42.0,6.5,8.0,14.0,43.0
15766,41.0,8.600000000000001,47.0,23.0,81.0
15767,6.0,6.800000000000001,38.0,47.0,21.0
15768,24.0,6.800000000000001,79.0,44.0,89.0
15769,21.0,8.9,32.0,12.0,82.0
15770,17.0,4.5,3.0,49.0,11.0
15771,7.0,7.1000000000000005,87.0,19.0,53.0
15772,31.0,7.4,78.0,15.0,15.0
15773,20.0,7.7,62.0,45.0,30.0
15774,29.0,3.4,24.0,49.0,36.0
15775,44.0,8.9,19.0,27.0,68.0
15776,18.0,4.6,21.0,37.0,90.0
15777,20.0,5.5,96.0,36.0,18.0
15778,43.0,3.7,16.0,32.0,96.0
15779,41.0,3.5,1.0,38.0,17.0
15780,28.0,9.600000000000001,7.0,34.0,22.0
15781,26.0,7.800000000000001,12.0,14.0,57.0
15782,30.0,7.2,49.0,45.0,99.0
15783,10.0,9.4,91.0,35.0,9.0
15784,14.0,9.0,12.0,28.0,59.0
15785,15.0,4.2,74.0,20.0,91.0
15786,35.0,7.5,47.0,35.0,27.0
15787,19.0,7.9,25.0,12.0,3.0
15788,26.0,8.2,79.0,37.0,66.0
15789,46.0,5.800000000000001,93.0,13.0,43.0
15790,43.0,9.5,15.0,24.0,59.0
15791,13.0,6.4,85.0,45.0,49.0
15792,42.0,4.1,53.0,16.0,47.0
15793,45.0,6.300000000000001,65.0,15.0,59.0
15794,38.0,4.8,49.0,46.0,50.0
15795,38.0,6.5,68.0,48.0,6.0
15796,6.0,6.800000000000001,41.0,32.0,74.0
15797,11.0,7.6000000000000005,28.0,36.0,57.0
15798,34.0,8.4,22.0,16.0,83.0
15799,19.0,9.9,88.0,10.0,26.0
15800,45.0,3.3,88.0,23.0,62.0
15801,14.0,4.0,76.0,20.0,5.0
15802,46.0,5.300000000000001,10.0,38.0,52.0
15803,40.0,7.800000000000001,53.0,29.0,10.0
15804,8.0,3.5,37.0,26.0,66.0
15805,13.0,6.9,49.0,37.0,14.0
15806,16.0,8.0,10.0,23.0,86.0
15807,22.0,4.1,86.0,12.0,72.0
15808,27.0,8.3,0.0,27.0,22.0
15809,7.0,5.0,56.0,39.0,31.0
15810,14.0,6.0,48.0,11.0,98.0
15811,28.0,9.9,91.0,11.0,45.0
15812,7.0,7.2,85.0,25.0,55.0
15813,13.0,9.600000000000001,43.0,28.0,57.0
15814,24.0,4.1,17.0,26.0,12.0
15815,42.0,9.3,22.0,13.0,57.0
15816,38.0,4.9,11.0,35.0,66.0
15817,48.0,7.9,49.0,36.0,24.0
15818,28.0,6.0,92.0,36.0,43.0
15819,47.0,6.4,59.0,41.0,35.0
15820,33.0,4.9,4.0,47.0,1.0
15821,20.0,9.100000000000001,22.0,22.0,31.0
15822,25.0,3.1,93.0,42.0,39.0
15823,29.0,6.5,83.0,44.0,79.0
15824,11.0,7.3,13.0,15.0,70.0
15825,5.0,6.4,90.0,15.0,64.0
15826,12.0,3.7,97.0,35.0,29.0
15827,45.0,3.4,1.0,11.0,56.0
15828,6.0,6.7,83.0,23.0,48.0
15829,18.0,3.5,51.0,50.0,10.0
15830,27.0,4.4,77.0,27.0,33.0
15831,16.0,3.6,78.0,48.0,11.0
15832,46.0,6.300000000000001,12.0,15.0,88.0
15833,25.0,6.1,17.0,30.0,15.0
15834,46.0,9.3,24.0,41.0,69.0
15835,26.0,9.600000000000001,10.0,34.0,39.0
15836,44.0,9.7,73.0,16.0,86.0
15837,34.0,4.7,33.0,11.0,58.0
15838,11.0,8.600000000000001,35.0,19.0,9.0
15839,29.0,7.800000000000001,20.0,24.0,8.0
15840,29.0,8.3,25.0,30.0,71.0
15841,31.0,9.5,90.0,31.0,16.0
15842,19.0,5.800000000000001,93.0,36.0,69.0
15843,27.0,8.600000000000001,63.0,43.0,88.0
15844,25.0,3.5,16.0,16.0,99.0
15845,48.0,6.2,63.0,41.0,35.0
15846,21.0,7.0,46.0,26.0,93.0
15847,8.0,8.100000000000001,22.0,34.0,99.0
15848,31.0,6.7,6.0,31.0,61.0
15849,36.0,4.8,36.0,47.0,85.0
15850,27.0,9.600000000000001,20.0,32.0,38.0
15851,13.0,9.0,80.0,12.0,19.0
15852,15.0,5.5,41.0,48.0,25.0
15853,23.0,8.9,65.0,41.0,50.0
15854,30.0,7.0,79.0,31.0,44.0
15855,33.0,5.1,29.0,33.0,30.0
15856,9.0,3.1,91.0,24.0,15.0
15857,15.0,8.600000000000001,69.0,45.0,39.0
15858,49.0,8.600000000000001,1.0,43.0,62.0
15859,31.0,8.100000000000001,51.0,35.0,81.0
15860,48.0,6.7,99.0,27.0,67.0
15861,21.0,6.4,95.0,24.0,88.0
15862,8.0,5.300000000000001,74.0,48.0,22.0
15863,39.0,8.9,53.0,11.0,75.0
15864,16.0,10.0,37.0,14.0,52.0
15865,49.0,5.7,89.0,10.0,94.0
15866,35.0,7.4,32.0,45.0,0.0
15867,21.0,9.100000000000001,85.0,39.0,16.0
15868,30.0,9.0,23.0,28.0,58.0
15869,31.0,5.7,82.0,36.0,56.0
15870,47.0,3.8,36.0,37.0,28.0
15871,19.0,8.7,25.0,16.0,48.0
15872,28.0,3.4,4.0,25.0,33.0
15873,41.0,7.5,20.0,10.0,58.0
15874,26.0,6.4,13.0,21.0,47.0
15875,41.0,3.6,56.0,43.0,32.0
15876,10.0,5.300000000000001,28.0,41.0,14.0
15877,22.0,8.4,64.0,14.0,65.0
15878,26.0,9.2,76.0,27.0,90.0
15879,29.0,4.4,67.0,10.0,75.0
15880,23.0,6.5,54.0,14.0,16.0
15881,7.0,4.0,25.0,48.0,47.0
15882,15.0,3.6,60.0,31.0,68.0
15883,36.0,7.4,95.0,40.0,26.0
15884,19.0,6.2,87.0,49.0,84.0
15885,17.0,5.0,95.0,27.0,52.0
15886,25.0,6.2,91.0,14.0,62.0
15887,29.0,8.0,57.0,11.0,96.0
15888,49.0,7.800000000000001,17.0,50.0,22.0
15889,7.0,8.3,31.0,49.0,92.0
15890,49.0,8.600000000000001,48.0,23.0,61.0
15891,32.0,7.6000000000000005,14.0,21.0,67.0
15892,36.0,5.4,30.0,31.0,33.0
15893,46.0,8.0,93.0,20.0,72.0
15894,42.0,4.3,87.0,28.0,17.0
15895,46.0,7.9,41.0,48.0,70.0
15896,18.0,9.100000000000001,23.0,15.0,93.0
15897,42.0,7.7,32.0,29.0,14.0
15898,23.0,7.4,8.0,18.0,64.0
15899,41.0,6.1,54.0,40.0,44.0
15900,8.0,7.7,92.0,13.0,33.0
15901,25.0,8.600000000000001,72.0,32.0,47.0
15902,17.0,3.9,96.0,32.0,87.0
15903,41.0,6.0,40.0,18.0,78.0
15904,36.0,6.1,57.0,38.0,35.0
15905,13.0,5.2,74.0,43.0,67.0
15906,36.0,8.600000000000001,66.0,10.0,95.0
15907,8.0,9.7,8.0,48.0,86.0
15908,23.0,3.7,10.0,35.0,21.0
15909,7.0,6.0,69.0,33.0,42.0
15910,24.0,6.9,22.0,21.0,14.0
15911,20.0,3.7,68.0,23.0,99.0
15912,46.0,4.6,57.0,39.0,91.0
15913,49.0,9.9,85.0,43.0,60.0
15914,31.0,6.7,42.0,28.0,31.0
15915,27.0,4.6,78.0,14.0,99.0
15916,7.0,9.4,64.0,24.0,80.0
15917,20.0,8.5,80.0,45.0,21.0
15918,34.0,9.2,29.0,45.0,45.0
15919,50.0,5.1,3.0,38.0,42.0
15920,28.0,4.8,62.0,34.0,36.0
15921,32.0,3.4,0.0,28.0,6.0
15922,46.0,4.6,64.0,47.0,72.0
15923,43.0,6.2,4.0,18.0,37.0
15924,23.0,9.2,50.0,48.0,70.0
15925,26.0,9.9,95.0,14.0,80.0
15926,17.0,8.0,99.0,49.0,55.0
15927,12.0,5.7,23.0,19.0,55.0
15928,48.0,8.2,14.0,37.0,97.0
15929,28.0,6.2,54.0,32.0,91.0
15930,13.0,6.300000000000001,17.0,16.0,42.0
15931,32.0,6.800000000000001,67.0,13.0,65.0
15932,41.0,3.6,60.0,26.0,86.0
15933,45.0,7.6000000000000005,91.0,49.0,34.0
15934,19.0,9.8,90.0,12.0,34.0
15935,27.0,5.2,61.0,46.0,88.0
15936,45.0,10.0,27.0,29.0,56.0
15937,40.0,5.1,32.0,37.0,58.0
15938,41.0,5.5,16.0,33.0,40.0
15939,35.0,6.6,59.0,20.0,55.0
15940,6.0,4.3,87.0,20.0,98.0
15941,44.0,7.800000000000001,93.0,47.0,27.0
15942,18.0,3.7,65.0,26.0,88.0
15943,12.0,7.5,76.0,13.0,53.0
15944,26.0,8.0,51.0,27.0,96.0
15945,26.0,4.7,59.0,29.0,36.0
15946,33.0,6.7,47.0,24.0,9.0
15947,23.0,3.7,30.0,24.0,62.0
15948,31.0,5.800000000000001,35.0,42.0,72.0
15949,44.0,4.6,32.0,46.0,61.0
15950,21.0,9.3,75.0,20.0,78.0
15951,34.0,3.0,12.0,42.0,2.0
15952,39.0,8.5,57.0,49.0,74.0
15953,46.0,8.7,76.0,32.0,78.0
15954,20.0,8.100000000000001,95.0,30.0,66.0
15955,31.0,9.4,97.0,44.0,12.0
15956,47.0,6.2,80.0,18.0,42.0
15957,25.0,9.100000000000001,62.0,18.0,56.0
15958,23.0,3.8,99.0,17.0,33.0
15959,31.0,7.4,29.0,41.0,24.0
15960,20.0,8.2,52.0,25.0,91.0
15961,31.0,8.7,79.0,20.0,38.0
15962,40.0,6.1,9.0,41.0,24.0
15963,22.0,8.100000000000001,71.0,12.0,41.0
15964,31.0,3.5,63.0,42.0,55.0
15965,37.0,6.7,63.0,24.0,80.0
15966,24.0,4.1,24.0,43.0,62.0
15967,29.0,9.3,11.0,47.0,41.0
15968,49.0,7.5,50.0,27.0,2.0
15969,25.0,3.6,1.0,42.0,71.0
15970,7.0,9.9,65.0,15.0,73.0
15971,20.0,7.2,91.0,38.0,60.0
15972,6.0,7.4,73.0,30.0,7.0
15973,40.0,5.2,88.0,45.0,26.0
15974,21.0,3.6,56.0,43.0,29.0
15975,15.0,3.2,19.0,36.0,28.0
15976,16.0,3.7,31.0,32.0,62.0
15977,18.0,6.0,38.0,43.0,89.0
15978,45.0,4.0,3.0,46.0,17.0
15979,45.0,4.5,55.0,45.0,17.0
15980,20.0,7.4,96.0,20.0,72.0
15981,17.0,8.9,94.0,35.0,41.0
15982,34.0,6.4,97.0,13.0,6.0
15983,27.0,3.7,95.0,12.0,22.0
15984,37.0,6.800000000000001,22.0,17.0,89.0
15985,32.0,7.4,51.0,49.0,91.0
15986,40.0,9.8,13.0,35.0,36.0
15987,40.0,9.8,2.0,30.0,24.0
15988,14.0,5.800000000000001,99.0,16.0,57.0
15989,8.0,8.7,86.0,34.0,81.0
15990,26.0,3.4,63.0,12.0,57.0
15991,29.0,9.0,93.0,23.0,96.0
15992,28.0,6.1,69.0,45.0,6.0
15993,43.0,3.5,7.0,38.0,2.0
15994,39.0,6.800000000000001,13.0,10.0,25.0
15995,27.0,9.100000000000001,0.0,37.0,46.0
15996,42.0,6.800000000000001,25.0,16.0,12.0
15997,26.0,3.7,18.0,21.0,93.0
15998,42.0,7.2,40.0,31.0,50.0
15999,46.0,5.0,60.0,22.0,3.0
16000,35.0,3.0,18.0,17.0,43.0
16001,46.0,3.9,56.0,22.0,86.0
16002,44.0,9.8,92.0,44.0,3.0
16003,16.0,8.2,67.0,25.0,26.0
16004,43.0,9.3,6.0,15.0,87.0
16005,16.0,9.3,66.0,27.0,52.0
16006,49.0,7.6000000000000005,83.0,44.0,21.0
16007,17.0,3.7,62.0,35.0,9.0
16008,21.0,3.9,17.0,41.0,73.0
16009,37.0,3.4,85.0,13.0,78.0
16010,20.0,8.8,38.0,38.0,32.0
16011,29.0,6.800000000000001,37.0,29.0,68.0
16012,35.0,6.2,58.0,23.0,80.0
16013,27.0,4.0,85.0,16.0,17.0
16014,27.0,3.8,11.0,40.0,83.0
16015,14.0,6.800000000000001,49.0,32.0,34.0
16016,45.0,8.2,46.0,27.0,90.0
16017,29.0,6.5,82.0,27.0,84.0
16018,8.0,8.7,2.0,34.0,54.0
16019,28.0,6.9,17.0,34.0,69.0
16020,11.0,7.3,82.0,23.0,94.0
16021,28.0,7.6000000000000005,59.0,28.0,60.0
16022,45.0,3.6,95.0,23.0,100.0
16023,31.0,6.7,12.0,36.0,27.0
16024,8.0,6.2,52.0,42.0,10.0
16025,21.0,8.8,92.0,48.0,76.0
16026,26.0,6.6,41.0,10.0,26.0
16027,46.0,9.8,22.0,13.0,76.0
16028,43.0,3.8,16.0,12.0,55.0
16029,9.0,5.2,10.0,46.0,92.0
16030,34.0,3.0,9.0,33.0,73.0
16031,23.0,6.1,24.0,44.0,24.0
16032,38.0,3.6,59.0,26.0,28.0
16033,10.0,7.4,55.0,39.0,33.0
16034,31.0,7.1000000000000005,74.0,39.0,51.0
16035,14.0,5.6,24.0,26.0,90.0
16036,13.0,9.8,86.0,38.0,36.0
16037,44.0,7.0,23.0,47.0,78.0
16038,12.0,3.9,16.0,18.0,96.0
16039,35.0,6.9,12.0,14.0,52.0
16040,41.0,7.1000000000000005,95.0,16.0,16.0
16041,45.0,7.7,80.0,47.0,13.0
16042,32.0,8.0,69.0,31.0,54.0
16043,35.0,5.6,26.0,34.0,61.0
16044,12.0,7.7,39.0,50.0,76.0
16045,31.0,6.7,20.0,31.0,54.0
16046,40.0,7.9,38.0,31.0,31.0
16047,49.0,7.3,60.0,21.0,65.0
16048,20.0,8.7,99.0,28.0,38.0
16049,43.0,8.4,13.0,18.0,60.0
16050,32.0,7.6000000000000005,98.0,26.0,7.0
16051,14.0,8.0,93.0,29.0,71.0
16052,22.0,6.6,55.0,41.0,87.0
16053,10.0,7.800000000000001,91.0,47.0,16.0
16054,32.0,9.4,21.0,24.0,19.0
16055,13.0,3.6,100.0,22.0,41.0
16056,13.0,5.300000000000001,35.0,20.0,0.0
16057,27.0,8.600000000000001,25.0,42.0,6.0
16058,26.0,6.300000000000001,93.0,15.0,62.0
16059,27.0,4.7,56.0,35.0,81.0
16060,42.0,5.4,33.0,10.0,78.0
16061,37.0,6.300000000000001,79.0,49.0,44.0
16062,29.0,9.100000000000001,22.0,32.0,93.0
16063,37.0,6.4,62.0,22.0,56.0
16064,46.0,8.3,21.0,42.0,97.0
16065,6.0,6.300000000000001,13.0,21.0,97.0
16066,20.0,7.4,2.0,25.0,39.0
16067,6.0,7.3,49.0,33.0,13.0
16068,23.0,5.2,46.0,46.0,61.0
16069,28.0,8.2,34.0,30.0,40.0
16070,49.0,6.9,72.0,36.0,56.0
16071,37.0,6.9,4.0,31.0,26.0
16072,31.0,4.5,95.0,22.0,90.0
16073,39.0,4.1,44.0,17.0,65.0
16074,31.0,5.4,75.0,19.0,97.0
16075,47.0,6.0,64.0,44.0,90.0
16076,6.0,5.2,24.0,32.0,91.0
16077,45.0,7.6000000000000005,59.0,40.0,35.0
16078,34.0,8.2,0.0,38.0,35.0
16079,22.0,3.7,26.0,12.0,90.0
16080,43.0,7.1000000000000005,36.0,14.0,74.0
16081,34.0,6.6,90.0,15.0,63.0
16082,47.0,9.9,29.0,13.0,12.0
16083,24.0,3.2,90.0,31.0,12.0
16084,21.0,7.0,13.0,46.0,28.0
16085,16.0,3.5,12.0,44.0,20.0
16086,16.0,7.2,100.0,43.0,35.0
16087,25.0,9.5,6.0,30.0,90.0
16088,44.0,5.800000000000001,81.0,14.0,7.0
16089,45.0,9.3,60.0,28.0,75.0
16090,43.0,4.3,70.0,40.0,23.0
16091,20.0,8.2,4.0,41.0,39.0
16092,34.0,7.800000000000001,91.0,13.0,4.0
16093,7.0,4.4,51.0,33.0,46.0
16094,28.0,3.3,82.0,41.0,1.0
16095,18.0,4.1,66.0,33.0,62.0
16096,32.0,6.800000000000001,51.0,30.0,2.0
16097,11.0,8.8,16.0,11.0,96.0
16098,17.0,8.8,42.0,23.0,71.0
16099,48.0,7.9,22.0,23.0,33.0
16100,37.0,4.5,74.0,11.0,55.0
16101,15.0,7.6000000000000005,20.0,30.0,86.0
16102,26.0,6.2,50.0,29.0,16.0
16103,29.0,4.3,20.0,29.0,3.0
16104,9.0,6.9,56.0,40.0,25.0
16105,39.0,8.7,19.0,35.0,48.0
16106,45.0,4.3,94.0,42.0,65.0
16107,27.0,4.6,86.0,42.0,82.0
16108,10.0,4.1,85.0,36.0,65.0
16109,23.0,7.6000000000000005,69.0,24.0,66.0
16110,10.0,3.1,62.0,13.0,17.0
16111,44.0,7.3,15.0,18.0,67.0
16112,31.0,3.2,12.0,14.0,10.0
16113,13.0,7.2,78.0,48.0,60.0
16114,21.0,4.6,31.0,31.0,45.0
16115,30.0,6.6,26.0,18.0,35.0
16116,42.0,7.5,68.0,28.0,50.0
16117,20.0,9.9,38.0,33.0,35.0
16118,30.0,8.5,27.0,36.0,13.0
16119,27.0,8.7,88.0,41.0,57.0
16120,31.0,9.2,30.0,12.0,2.0
16121,49.0,9.9,60.0,21.0,3.0
16122,21.0,5.800000000000001,96.0,28.0,90.0
16123,25.0,7.4,75.0,19.0,67.0
16124,21.0,9.2,97.0,19.0,31.0
16125,28.0,6.1,9.0,43.0,63.0
16126,17.0,9.2,81.0,21.0,94.0
16127,46.0,6.9,97.0,23.0,82.0
16128,15.0,3.8,37.0,42.0,8.0
16129,28.0,9.5,23.0,32.0,3.0
16130,5.0,9.3,30.0,45.0,92.0
16131,14.0,4.8,68.0,33.0,43.0
16132,6.0,8.4,19.0,25.0,73.0
16133,41.0,4.5,74.0,16.0,49.0
16134,21.0,4.9,72.0,38.0,33.0
16135,9.0,7.2,39.0,48.0,59.0
16136,48.0,9.2,71.0,34.0,99.0
16137,39.0,5.300000000000001,65.0,48.0,65.0
16138,8.0,7.5,30.0,20.0,51.0
16139,22.0,6.9,87.0,30.0,77.0
16140,18.0,7.2,71.0,34.0,12.0
16141,40.0,4.6,19.0,34.0,2.0
16142,44.0,8.8,19.0,38.0,6.0
16143,38.0,3.5,81.0,33.0,34.0
16144,19.0,5.2,44.0,10.0,64.0
16145,26.0,8.600000000000001,28.0,33.0,85.0
16146,26.0,4.0,85.0,26.0,8.0
16147,38.0,4.6,53.0,41.0,86.0
16148,45.0,9.9,45.0,16.0,55.0
16149,33.0,5.5,4.0,29.0,91.0
16150,38.0,4.0,35.0,34.0,5.0
16151,18.0,8.9,90.0,12.0,83.0
16152,33.0,4.4,75.0,43.0,84.0
16153,29.0,9.9,54.0,28.0,85.0
16154,22.0,3.1,80.0,49.0,39.0
16155,17.0,5.7,44.0,11.0,20.0
16156,16.0,8.4,28.0,19.0,47.0
16157,23.0,4.0,60.0,29.0,83.0
16158,44.0,9.4,36.0,23.0,58.0
16159,42.0,5.0,30.0,17.0,65.0
